adress,rating,nbreviews,latitude,longitude,distance
"27 rue d Hauteville, 75010 Paris, France",4.5,358,48.8732425,2.3413502,477.74085656035015
"1 Rue de l'Odeon, 75006 Paris, France (Formerly Breizh Café Odéon)",4,297,48.8516857,2.3300759,2093.4882337559297
"26 rue Beaubourg, 75003 Paris, France",4.5,38,48.861035,2.3452,1147.6247261466483
"47 rue Gay Lussac, 75005 Paris, France",5,1061,48.8417914,2.3347966,3132.535982024766
"76 avenue du General Leclerc, 75014 Paris, France",2.5,26,48.8291802,2.3187552,4726.882102802692
"70 rue de l ouest | Montparnasse-Gaîté-Pernety, 75014 Paris, France",4.5,411,48.8355236,2.3092984,4335.657945482779
"14 rue de la Fidelite, 75010 Paris, France",4.5,189,48.8746513,2.3478021,936.4106832720154
"13 avenue du President Wilson, 75116 Paris, France",3.5,290,48.8645863,2.28792,3653.8884737098924
"6 rue Blainville, 75005 Paris, France",4.5,43,48.8445659,2.3398743,2825.7550607008116
"20 rue du Cirque, 75008 Paris, France",4.5,123,48.8711066,2.3068283,2226.2089627123646
"95 rue Saint Honore, 75001 Paris, France",4.5,418,48.8611267,2.3343917,999.0942289864896
"78 rue Mazarine, 75006 Paris, France",4,67,48.854,2.3294,1859.9842785053127
"3 rue Beccaria, 75012 Paris, France",4.5,114,48.8468564,2.3703509,3528.9221049968355
"27 rue de Sambre Et Meuse, 75010 Paris, France",5,586,48.8747453,2.3640475,2034.727713501207
"3 rue de l Echelle, 75001 Paris, France",3.5,120,48.863622,2.3250559,1131.7160164920026
"31 avenue de Versailles, 75016 Paris, France",4.5,116,48.8494327,2.2674943,5585.82835404866
"33 rue de Longchamp | Champs eylees trocadero, 75116 Paris, France",5,1075,48.8678781,2.2757713,4499.655209056094
"21 rue de Rochechouart, 75009 Paris, France",4.5,59,48.8776702,2.3358951,867.3604446478693
"8 rue Casimir Delavigne, 75006 Paris, France",4.5,23,48.8504208,2.3303428,2225.48253901952
"25 Place de la Bourse | Palais Brogniart, 75002 Paris, France",4,418,48.8690795,2.3324353,361.6255727697672
"1 rue de Conde, 75006 Paris, France",3.5,135,48.8515753,2.3297646,2111.1408272587773
"18 rue Gregoire de Tours, 75006 Paris, France",4,101,48.8530108,2.3289966,1973.734662415259
"22 rue des Pyramides, 75001 Paris, France",4.5,285,48.8659304,2.3339613,503.14844586334965
"14 rue de Marignan | Hotel Marignan Paris, 75008 Paris, France",4,60,48.8688027,2.2978165,2884.1394499478015
"38 rue de Saintonge, 75003 Paris, France",4.5,116,48.8626542,2.354963,1529.1242711584218
"13 rue du commandant Rene Mouchotte, 75014 Paris, France",4,113,48.8388353,2.3121093,3913.9297108326377
"35 rue de Montholon, 75009 Paris, France",5,335,48.8764569,2.3361239,731.4257968478009
"5 Place de Clichy, 75017 Paris, France",3.5,1226,48.8836106,2.3178411,2079.6538248600273
"53 rue de Charenton, 75012 Paris, France",5,60,48.8509444,2.3641847,2888.687184249474
"118 boulevard du Montparnasse, 75014 Paris, France",5,507,48.8414664,2.3217453,3359.9697306699313
"40 rue Jean Baptiste Pigalle, 75009 Paris, France",4,58,48.8799766,2.3258774,1392.1617982635087
"6 Place de la Republique, 75011 Paris, France",3.5,468,48.8666895,2.3568842,1482.9749490345932
"10 rue des Pyramides, 75001 Paris, France",4,231,48.8647556,2.3330865,648.534755525059
"21 rue Pierre Fontaine, 75009 Paris, France",4.5,493,48.8817409,2.3251201,1584.3935324448487
"16 Place de la Madeleine, 75008 Paris, France",3.5,444,48.8699997,2.3167523,1496.4865503873564
"1 rue Ampere, 75017 Paris, France",5,76,48.8851877,2.2981287,3324.454647856282
"27 rue des Petits Champs, 75001 Paris, France",4.5,38,48.8665808,2.3284123,742.9717157500831
"31 avenue Secretan, 75019 Paris, France",4.5,209,48.8814625,2.3731131,2922.5212590207307
"82 boulevard de Rochechouart | Théâtre Trianon, 75018 Paris, France",4,75,48.8827305,2.3375883,1424.9392150614879
"82 rue Blanche, 75009 Paris, France",5,16,48.8822833,2.3232077,1714.4756613522666
"12 Rue des Trois Freres, 75018 Paris, France",5,408,48.8844219,2.3325659,1648.1559063111642
"10 rue Dauphine, 75006 Paris, France",4.5,36,48.8558031,2.3313221,1627.5855056875819
"39 rue de Bretagne | Marche des enfants Rouges, 75003 Paris, France",4,70,48.8629286,2.3621686,1984.0123524388277
"22 rue du Champ de Mars | Numero de la suite, intersection, place, 75007 Paris, France",5,80,48.8563566,2.2963187,3349.98757434751
"4 rue du Roi de Sicile | Rez-de Chausee, 75004 Paris, France",5,544,48.8562909,2.3541326,1956.5380808320128
"10 rue des Haudriettes | près du croisement , Rue des Haudriettes / Rue du Temple, 75003 Paris, France",5,166,48.8618833,2.3486702,1225.0055797708435
"5 rue Troyon, 75017 Paris, France",4.5,231,48.8758775,2.2865842,3761.5858031105004
"26 rue de Paris, 92110 Clichy, France",4.5,28,48.8980697,2.2983301,4228.704556324144
"21 rue Rambuteau, 75004 Paris, France",4.5,286,48.8606808,2.3459338,1209.1345957394346
"36 rue Godot de Mauroy, 75009 Paris, France",4.5,120,48.8724554,2.318832,1373.6024671959906
"8 rue Letort | Près du métro Jules Joffrin, ligne 12, 75018 Paris, France",4,21,48.8935001,2.3362268,2623.1887939712797
"22 rue Monsieur le Prince, 75006 Paris, France",4,135,48.8497823,2.3312286,2281.3882598609844
"10 rue Oberkampf, 75011 Paris, France",3.5,119,48.8630631,2.3597769,1818.015320411476
"5 B rue Vernet, 75008 Paris, France",4,197,48.8712162,2.2913917,3354.41768849614
"3 rue Valette, 75005 Paris, France",5,129,48.8478763,2.3471031,2555.5150282424274
"14 boulevard de la Tour Maubourg, 75007 Paris, France",4.5,119,48.8615347,2.3013851,2781.5068883652225
"5 rue du Commandant Riviere, 75008 Paris, France",4.5,66,48.872654,2.3005976,2695.178658147877
"8 Allee du Verger | Zenitude Relais & Spa - Paris Charles de Gaulle, 95700 Roissy-en-France, France",4,16,49.0003557,2.5101495,19233.81715779998
"11 rue de la Grande Chaumiere, 75006 Paris, France",4.5,214,48.8422125,2.3219303,3277.327791136847
"8 rue Gambey, 75011 Paris, France",4.5,99,48.8651668,2.3633602,1984.1977403837136
"18 rue de la Chaise, 75007 Paris, France",4.5,21,48.8530665,2.3182189,2332.740306083309
"8 rue des Lombards, 75004 Paris, France",4.5,355,48.8591877,2.3411936,1228.1930337611118
"2 rue Danton, 75006 Paris, France",4,45,48.8528945,2.3337382,1909.9219986791447
"48 rue Monge, 75005 Paris, France",4.5,179,48.8451598,2.3431955,2787.579027907234
"31 rue Saint Jacques, 75005 Paris, France",4,47,48.8512885,2.3371926,2071.5175067136793
"86 avenue des Champs Elysees, 75008 Paris, France",3.5,532,48.8713627,2.2949983,3091.695811152899
"1 avenue Jean Ruet | Centre Nautique Base Nord, 62520 Le Touquet – Paris-Plage, France",4,393,50.5362059,1.5858752,192997.73770192123
"51 rue Gay Lussac, 75005 Paris, France",5,7,48.8415572,2.3348659,3158.2570775118884
"1 rue des Prouvaires, 75001 Paris, France",4,45,48.8613445,2.3352484,964.10323394456
"37 rue du Faubourg Montmartre, 75009 Paris, France (Formerly Beau & Fort)",4.5,283,48.8740928,2.3333398,543.7863403583309
"6 rue du petit Pont, 75005 Paris, France",3,172,48.8524074,2.3375251,1947.2354551779927
"3 rue Simart, 75018 Paris, France",4.5,48,48.8897907,2.3403035,2221.264159929237
"5, rue Sauval, 75001 Paris, France",4.5,50,48.8618511,2.3336649,933.7859099548367
"5 rue de Pontoise, 75005 Paris, France",4,224,48.8501045,2.3522632,2462.9824183900328
"40 rue Traversiere | Metro: Bastille, Gare du Lyon, Ledru-Rollin, 75012 Paris, France",4.5,76,48.8477164,2.3596914,2966.3028173167104
"61 rue de Courcelles, 75008 Paris, France",4.5,78,48.8773964,2.2973745,3029.892103868224
"162 avenue Parmentier, 75010 Paris, France",4.5,28,48.8709684,2.3618866,1808.4534528801819
"31 avenue de la Bourdonnais, 75007 Paris, France",4.5,609,48.8589034,2.289824,3676.411429037742
"29 rue Lambert | Place Jean Gabin/rue Custine, 75018 Paris, France",4.5,149,48.889166,2.3360228,2142.0356934963747
"27 rue Madame, 75006 Paris, France",4.5,87,48.8497806,2.3232157,2462.1923163180863
"11 rue de Montyon, 75009 Paris, France",4.5,98,48.8729761,2.344067,605.7786189464491
"31 rue la Bruyere, 75009 Paris, France",3.5,99,48.8793193,2.3252944,1361.0586112628466
"29 avenue Daumesnil, 75012 Paris, France",4,107,48.8480353,2.3654751,3193.0813248465415
"47 rue Cuvier, 75005 Paris, France",2.5,159,48.8447439,2.356943,3149.5082832479497
"1 rue Faidherbe, 75011 Paris, France",4,68,48.8506601,2.3754178,3520.95487739686
"Roissy Aeroport CDG | Terminal 2F Paris - Charles De Gaulle, 77990 Le Mesnil-Amelot, France",2.5,143,49.0055004,2.5775187,23138.11689598789
"37 avenue Kleber, 75116 Paris, France",4,177,48.8689614,2.2832455,3948.6445095656345
"20 rue de la Huchette, 75005 Paris, France",4.5,76,48.8531061,2.336796,1869.6571427209924
"22 B rue de l Ourcq, 75019 Paris, France",4.5,147,48.8893287,2.3751317,3513.91282396017
"12 rue de Candie, 75011 Paris, France",5,277,48.8512641,2.371177,3236.6654430769963
"80 avenue Jean Jaures, 75019 Paris, France",4.5,75,48.8846845,2.3694528,2873.1458965480824
"50 boulevard du Temple | En face du Théatre Dejazet, 75011 Paris, France",4,29,48.8661018,2.356295,1458.858537050174
"163 rue Saint Denis, 75002 Paris, France",4,88,48.8652147,2.3415142,610.3550565281137
"89 rue du Faubourg Poissonniere, 75009 Paris, France (Formerly Baoli Bao)",5,655,48.8767835,2.33982,786.8599668139318
"4 rue de Turenne, 75004 Paris, France",4.5,271,48.8549161,2.35459,2097.3040508669455
"18 rue d'Abbeville | Corner with rue du Faubourg Poissonnière, 75009 Paris, France",5,269,48.876681,2.3399413,778.0356670978288
"1 rue Tronchet, 75008 Paris, France",3,824,48.8711654,2.3167734,1501.318411788751
"8 rue Saint Lazare, 75009 Paris, France",5,769,48.8769926,2.3295871,964.269533100555
"25 avenue de Segur, 75007 Paris, France",4.5,35,48.8511601,2.301121,3364.7299480830584
"46 avenue de Suffren, 75015 Paris, France",4.5,204,48.853716,2.2879033,4031.968962218709
"35 Place du Marche Saint Honore, 75001 Paris, France",4,96,48.8675773,2.3232195,1056.0470844061506
"11 rue Xavier Privas, 75005 Paris, France",2.5,7,48.8526861,2.3366562,1916.5427682030463
"11 rue Troyon, 75017 Paris, France",4.5,26,48.8761586,2.2862997,3787.660719399467
"52 rue Saint Maur, 75011 Paris, France",4,81,48.8626012,2.3711368,2611.42123856829
"33 boulevard Beaumarchais, 75003 Paris, France",3.5,602,48.8559616,2.3593822,2244.6472202096484
"2 rue du Havre | Printemps de l'Homme 2 9th floor, 75009 Paris, France",3.5,436,48.8738675,2.3186505,1426.833632865484
"1 place du Trocadero, 75016 Paris, France",4,582,48.863071,2.2807008,4203.11043643472
"10 rue de Grande-Prieure, 75011 Paris, France",4.5,32,48.8652227,2.3605001,1781.5876814191306
"37 Boulevard du Montparnasse | Montparnasse, 75006 Paris, France",5,1100,48.8449938,2.3125064,3308.75708693232
"53 rue de Grenelle | Beaupassage, 75007 Paris, France",3.5,103,48.8544581,2.3166333,2285.045423488931
"39 rue des Jeuneurs, 75002 Paris, France",3.5,614,48.8697224,2.3434919,459.8109238534614
"19 rue Marbeuf, 75008 Paris, France",5,1,48.8683794,2.294289,3144.1503989515054
"122 avenue de Villiers, 75017 Paris, France",4,37,48.8853302,2.2866434,4075.8700298319973
"56 rue Jean Jacques Rousseau, 75001 Paris, France",4.5,263,48.8639005,2.3346924,694.0487821595452
"15 rue Frederic Sauton, 75005 Paris, France",5,1069,48.850777,2.340444,2141.4829801776596
"23 rue des Taillandiers, 75011 Paris, France",4.5,166,48.855018,2.3659533,2676.815641067118
"35 rue de Lourmel, 75015 Paris, France",3.5,13,48.8481599,2.2816648,4729.367800318634
"102 T rue Lepic | A few meters from the Moulin de la Galette, 75018 Paris, France",4.5,180,48.887194,2.3287383,2018.4709654780117
"61 rue Bonaparte, 75006 Paris, France",3,41,48.8515617,2.324328,2248.2502586794512
"10 Place Edouard VII | Théâtre Edouard VII, 75009 Paris, France",3,113,48.8713012,2.3206757,1219.2217606460729
"15 rue de Bassano, 75116 Paris, France",4.5,117,48.8690539,2.288364,3574.125382405319
"Rond Point des Sports | Centre Tennistique Pierre de Coubertin, 62520 Le Touquet – Paris-Plage, France",3.5,37,50.5191325,1.5876208,191143.1907353587
"1-7 rue Jean-Richepin, 75116 Paris, France",3.5,259,48.8613296,2.2659485,5299.494740413268
"38 rue de Buci | Boulevard Saint Germain/Rue de Buci, 75006 Paris, France",4.5,1213,48.8533866,2.3271974,1978.8326757766067
"14 rue des Petits Carreaux, 75002 Paris, France (Formerly Breizh Café Montorgueil)",4,52,48.8669044,2.3386508,351.2376912770644
"45 rue de Montreuil, 75011 Paris, France",5,590,48.8507637,2.3791622,3735.519458912488
"12 rue Reaumur, 75003 Paris, France",5,264,48.8650381,2.350252,1097.3356283313594
"70 rue du Faubourg Saint Martin, 75010 Paris, France",4,59,48.8715214,2.3485895,851.0073571084304
"25 rue du Pont aux Choux, 75003 Paris, France (Formerly Botanero)",4.5,67,48.8612365,2.3560922,1684.95990043628
"14 rue de Bretagne, 75003 Paris, France",5,5,48.8627863,2.3543953,1486.1347885392772
"65 quai de la Tournelle, 75005 Paris, France",4,104,48.8510435,2.3420148,2127.961857090867
"63 rue Galande, 75005 Paris, France",4,49,48.8516781,2.3379,2028.819295734886
"7 rue Francois Miron, 75004 Paris, France",4,57,48.8558831,2.3479072,1745.737034876754
"133 avenue de Flandre, 75019 Paris, France",3.5,22,48.8921981,2.3696219,3428.442538057648
"48 rue Jean Pierre Timbaud, 75011 Paris, France",4.5,82,48.8663377,2.3638536,1988.8891193949569
"54 rue Saint Andre des Arts, 75006 Paris, France",4.5,171,48.8535035,2.3313508,1874.9094597853198
"10 rue du Commerce, 75015 Paris, France",3.5,11,48.8485365,2.2880663,4310.351299103235
"41 rue Delambre, 75014 Paris, France",4,4,48.8412953,2.316893,3512.777610148932
"14 rue Tronchet, 75008 Paris, France",4.5,49,48.871807,2.3172166,1477.4787962702076
"184 rue Marcadet | Métro Lamarck-Caulaincourt, 75018 Paris, France",5,32,48.8916135,2.3277373,2509.943344034902
"59 boulevard du Montparnasse, 75006 Paris, France",4,1094,48.8443226,2.3146011,3291.911681369797
"22 Passage des Panoramas, 75002 Paris, France",4.5,144,48.8707328,2.3329835,322.28893345289526
"19 rue Jean Poulmarch, 75010 Paris, France",4.5,11,48.8729688,2.3545181,1310.3898534538748
"20 Place Dauphine, 75001 Paris, France",3,17,48.8568191,2.3336322,1479.8985261236298
"45 rue Saint Sauveur, 75002 Paris, France",4,13,48.8660218,2.3391411,455.64012030722307
"15 rue Basfroi, 75011 Paris, France",4,13,48.8544313,2.3708573,3003.8283201445483
"19 rue de Picardie, 75003 Paris, France",5,264,48.8637279,2.3625256,1975.3521621257205
"151 rue Saint Maur, 75011 Paris, France",5,18,48.8681514,2.3661495,2125.6238390402427
"110 rue Oberkampf, 75011 Paris, France",4.5,45,48.8659736,2.3702642,2457.002607319625
"15 rue de Jouy, 75004 Paris, France",4.5,45,48.8551733,2.3490481,1854.1133168452395
"59 rue de Miromesnil, 75008 Paris, France",4.5,23,48.875902,2.3067913,2322.2471030474903
"17 avenue Mac Mahon, 75017 Paris, France",3.5,14,48.876379,2.28558,3843.9148016046934
"77 rue Boissiere, 75116 Paris, France",5,76,48.8689211,2.2775369,4366.156080497541
"140 rue du Faubourg Saint Martin, 75010 Paris, France",4,39,48.8748464,2.359258,1702.9420078358073
"140 rue du Faubourg Poissonniere, 75010 Paris, France",4.5,238,48.8809203,2.341274,1258.9340275320214
"122 avenue des Champs Elysees, 75008 Paris, France",3,164,48.8724948,2.2915917,3348.919008919334
"37 Rue Sainte-Croix de la Bretonnerie, 75004 Paris, France",3.5,1238,48.8585824,2.3458741,1410.7596021297204
"37 boulevard Garibaldi, 75015 Paris, France",5,24,48.8467372,2.2977853,3868.296108552025
"9 rue des Capucines, 75001 Paris, France",4.5,34,48.8686703,2.320732,1213.356131632075
"4 rue de la Sourdiere, 75001 Paris, France",4.5,20,48.8652792,2.3230858,1154.8686356355113
"45 Avenue Kleber, 75116 Paris, France",4,72,48.8683562,2.2826554,3994.173849176458
"92 boulevard Beaumarchais, 75011 Paris, France",5,210,48.8598872,2.3591633,1955.0635180325858
"64 rue Alexandre Dumas, 75011 Paris, France",4.5,84,48.8540182,2.3862922,4002.014957846919
"16 rue Vulpian, 75013 Paris, France",4.5,62,48.8316123,2.3374878,4259.458320435256
"5 rue Caron, 75004 Paris, France",4.5,30,48.8551774,2.3538292,2040.6337338685898
"41 rue Coquilliere, 75001 Paris, France",5,18,48.8644053,2.3318064,729.4622576399199
"12 rue de Richelieu, 75001 Paris, France",4.5,255,48.8643703,2.3275004,940.8415737745823
"202 boulevard Voltaire, 75011 Paris, France",4,8,48.8536912,2.3778595,3478.085429793139
"64 rue Sedaine, 75011 Paris, France",5,98,48.8580172,2.3686494,2653.180855158479
"1 Place Jacques Rouche | Batiment De L’Opera, 75009 Paris, France",3.5,242,48.8719846,2.3236027,1021.5744270363148
"79 rue de Seine, 75006 Paris, France",4,88,48.8535871,2.3371142,1815.938526809668
"75 rue Mouffetard, 75005 Paris, France",4.5,88,48.8421309,2.3410713,3102.667674228438
"27 rue Balard, 75015 Paris, France",4.5,6,48.8435456,2.2688225,5799.440144530434
"25 rue de la chaussee D Antin | 8ème Étage, 75009 Paris, France",4,233,48.8737839,2.3240216,1056.1733115002583
"7 avenue Rachel, 75018 Paris, France",4.5,50,48.8847401,2.3216912,2001.172437999513
"165 boulevard du Montparnasse, 75006 Paris, France",4.5,9,48.8402853,2.3265823,3385.5546505572493
"192 rue Cardinet, 75017 Paris, France",4.5,9,48.8913151,2.3097591,3113.021819862757
"28 rue Tholoze, 75018 Paris, France",5,195,48.8871067,2.3273874,2041.8669159751666
"15 rue Saint Sebastien, 75011 Paris, France",4.5,6,48.8611435,2.3689765,2520.0095509568896
"18 rue Maitre Albert, 75005 Paris, France",5,126,48.8505108,2.3494192,2335.4604677326424
"117 rue Saint Honore, 75001 Paris, France",5,2,48.8613763,2.3420148,1012.685959730778
"13 rue Rougemont, 75009 Paris, France",5,182,48.8720575,2.3459016,678.5929535554179
"12 rue du Champ de Mars, 75007 Paris, France",5,76,48.8564829,2.3055761,2754.517788935746
"4 rue Sauval, 75001 Paris, France",4.5,82,48.8616909,2.3337365,949.4949977367513
"12 boulevard de Sebastopol, 75004 Paris, France",2.5,472,48.8593199,2.3402192,1198.816253947724
"19 rue de Mogador, 75009 Paris, France",4.5,230,48.8748064,2.3225216,1204.1035448356727
"8 avenue Dutuit | Pavillon Ledoyen, 75008 Paris, France",4.5,125,48.8664419,2.3073561,2217.7266296739595
"36 rue de Joinville, 75019 Paris, France",5,1,48.8909286,2.3695177,3322.467928160128
"32 avenue Matignon, 75008 Paris, France",4.5,135,48.8719794,2.3057842,2310.027538647923
"6 rue de Ponthieu, 75008 Paris, France",5,121,48.8703067,2.3025705,2534.0866877430735
"26 rue de la Grande Truanderie, 75001 Paris, France",3.5,79,48.863206,2.3396828,767.9162176234306
"17 rue Laplace | La Table de colette, 75005 Paris, France",5,587,48.8473042,2.338464,2516.2177439759384
"19 rue Saint Sauveur, 75002 Paris, France",4.5,58,48.8659139,2.3403437,500.70447424895906
